index,item_id,dept_id,cat_id,store_id,state_id,sales,day
871,29,1,0,4,48,1,26
872,130,5,2,1,6,2,26
873,6,0,0,5,48,1,26
874,60,2,0,2,6,20,27
875,11,0,0,0,6,1,27
876,107,3,1,6,48,8,27
877,161,6,2,5,48,1,27
878,160,5,2,9,55,1,27
879,37,1,0,0,6,35,27
880,23,1,0,2,6,1,27
881,7,0,0,0,6,1,27
882,47,2,0,8,55,1,27
883,165,6,2,2,6,2,27
884,77,2,0,2,6,3,27
885,155,5,2,3,6,1,27
886,168,6,2,2,6,1,27
887,84,2,0,2,6,1,27
888,5,0,0,2,6,1,27
889,113,3,1,4,48,1,27
890,145,5,2,4,48,1,27
891,174,6,2,7,55,1,27
892,140,5,2,1,6,1,27
893,138,5,2,0,6,2,27
894,51,2,0,8,55,8,27
895,149,5,2,7,55,4,27
896,10,0,0,5,48,2,27
897,92,3,1,7,55,2,27
898,14,0,0,0,6,1,27
899,72,2,0,2,6,16,27
900,32,1,0,6,48,4,27
901,118,4,1,2,6,2,27
902,52,2,0,4,48,2,27
903,155,5,2,2,6,4,27
904,29,1,0,4,48,1,27
905,130,5,2,1,6,1,27
906,50,2,0,7,55,3,27
907,1,0,0,0,6,2,27
908,173,6,2,4,48,1,27
909,60,2,0,2,6,11,28
910,11,0,0,0,6,3,28
911,90,2,0,8,55,1,28
912,107,3,1,6,48,2,28
913,117,3,1,4,48,1,28
914,75,2,0,1,6,2,28
915,37,1,0,0,6,25,28
916,7,0,0,0,6,2,28
917,47,2,0,8,55,2,28
918,165,6,2,2,6,1,28
919,77,2,0,2,6,1,28
920,114,3,1,1,6,1,28
921,84,2,0,2,6,1,28
922,5,0,0,2,6,5,28
923,170,6,2,7,55,2,28
924,145,5,2,4,48,4,28
925,171,6,2,8,55,1,28
926,140,5,2,1,6,1,28
927,138,5,2,0,6,1,28
928,51,2,0,8,55,2,28
929,10,0,0,5,48,2,28
930,40,2,0,6,48,3,28
931,14,0,0,0,6,2,28
932,110,3,1,6,48,1,28
933,72,2,0,2,6,25,28
934,32,1,0,6,48,2,28
935,52,2,0,4,48,2,28
936,155,5,2,2,6,3,28
937,179,6,2,7,55,2,28
938,29,1,0,4,48,1,28
939,130,5,2,1,6,2,28
940,50,2,0,7,55,6,28
941,1,0,0,0,6,3,28
942,60,2,0,2,6,58,29
943,164,6,2,5,48,1,29
944,11,0,0,0,6,7,29
945,90,2,0,8,55,2,29
946,131,5,2,3,6,2,29
947,75,2,0,1,6,14,29
948,160,5,2,9,55,1,29
949,166,6,2,3,6,1,29
950,37,1,0,0,6,19,29
951,23,1,0,2,6,1,29
952,7,0,0,0,6,4,29
953,47,2,0,8,55,3,29
954,77,2,0,2,6,7,29
955,155,5,2,3,6,1,29
956,84,2,0,2,6,2,29
957,5,0,0,2,6,6,29
958,170,6,2,7,55,1,29
959,145,5,2,4,48,5,29
960,174,6,2,7,55,2,29
961,73,2,0,5,48,8,29
962,140,5,2,1,6,1,29
963,138,5,2,0,6,1,29
964,51,2,0,8,55,1,29
965,55,2,0,6,48,1,29
966,139,5,2,1,6,1,29
967,149,5,2,7,55,3,29
968,40,2,0,6,48,1,29
969,14,0,0,0,6,2,29
970,110,3,1,6,48,2,29
971,72,2,0,2,6,19,29
972,32,1,0,6,48,1,29
973,52,2,0,4,48,1,29
974,155,5,2,2,6,1,29
975,112,3,1,8,55,1,29
976,0,0,0,2,6,1,29
977,53,2,0,3,6,2,29
978,179,6,2,7,55,6,29
979,29,1,0,4,48,1,29
980,130,5,2,1,6,4,29
981,50,2,0,7,55,4,29
982,1,0,0,0,6,7,29
983,60,2,0,2,6,28,30
984,164,6,2,5,48,2,30
985,11,0,0,0,6,6,30
986,126,4,1,4,48,1,30
987,131,5,2,3,6,1,30
988,75,2,0,1,6,11,30
989,178,6,2,3,6,1,30
990,37,1,0,0,6,27,30
991,7,0,0,0,6,2,30
992,47,2,0,8,55,1,30
993,85,2,0,3,6,2,30
994,165,6,2,2,6,1,30
995,77,2,0,2,6,3,30
996,5,0,0,2,6,6,30
997,145,5,2,4,48,5,30
998,73,2,0,5,48,1,30
999,69,2,0,5,48,1,30
1000,140,5,2,1,6,4,30
1001,51,2,0,8,55,6,30
1002,55,2,0,6,48,2,30
1003,149,5,2,7,55,3,30
1004,92,3,1,7,55,2,30
1005,72,2,0,2,6,21,30
1006,52,2,0,4,48,2,30
1007,155,5,2,2,6,4,30
1008,29,1,0,4,48,1,30
1009,50,2,0,7,55,2,30
1010,1,0,0,0,6,3,30
1011,173,6,2,4,48,1,30
1012,60,2,0,2,6,12,31
1013,11,0,0,0,6,2,31
1014,107,3,1,6,48,1,31
1015,75,2,0,1,6,10,31
1016,178,6,2,3,6,1,31
1017,160,5,2,9,55,1,31
1018,166,6,2,3,6,2,31
1019,37,1,0,0,6,50,31
1020,7,0,0,0,6,4,31
1021,85,2,0,3,6,7,31
1022,165,6,2,2,6,1,31
1023,77,2,0,2,6,1,31
1024,114,3,1,1,6,1,31
1025,168,6,2,2,6,1,31
1026,170,6,2,7,55,1,31
1027,145,5,2,4,48,3,31
1028,176,6,2,3,6,2,31
1029,51,2,0,8,55,3,31
1030,149,5,2,7,55,7,31
1031,40,2,0,6,48,2,31
1032,92,3,1,7,55,1,31
1033,72,2,0,2,6,12,31
1034,52,2,0,4,48,1,31
1035,155,5,2,2,6,2,31
1036,112,3,1,8,55,2,31
1037,0,0,0,2,6,1,31
1038,179,6,2,7,55,1,31
1039,130,5,2,1,6,4,31
1040,50,2,0,7,55,2,31
1041,1,0,0,0,6,5,31
1042,60,2,0,2,6,34,32
1043,164,6,2,5,48,1,32
1044,11,0,0,0,6,2,32
1045,107,3,1,6,48,3,32
1046,131,5,2,3,6,1,32
1047,75,2,0,1,6,30,32
1048,161,6,2,5,48,1,32
1049,63,2,0,6,48,6,32
1050,160,5,2,9,55,3,32
1051,137,5,2,3,6,1,32
1052,37,1,0,0,6,38,32
1053,23,1,0,2,6,1,32
1054,7,0,0,0,6,5,32
1055,47,2,0,8,55,3,32
1056,165,6,2,2,6,1,32
1057,77,2,0,2,6,4,32
1058,168,6,2,2,6,2,32
1059,84,2,0,2,6,2,32
1060,5,0,0,2,6,1,32
1061,113,3,1,4,48,1,32
1062,163,6,2,7,55,1,32
1063,170,6,2,7,55,1,32
1064,73,2,0,5,48,1,32
1065,140,5,2,1,6,2,32
1066,176,6,2,3,6,1,32
1067,51,2,0,8,55,6,32
1068,149,5,2,7,55,3,32
1069,10,0,0,5,48,1,32
1070,40,2,0,6,48,1,32
1071,92,3,1,7,55,1,32
1072,14,0,0,0,6,2,32
1073,72,2,0,2,6,29,32
1074,118,4,1,2,6,1,32
1075,155,5,2,2,6,1,32
1076,112,3,1,8,55,1,32
1077,177,6,2,5,48,1,32
1078,29,1,0,4,48,1,32
1079,130,5,2,1,6,1,32
1080,1,0,0,0,6,2,32
1081,60,2,0,2,6,14,33
1082,11,0,0,0,6,8,33
1083,126,4,1,4,48,1,33
1084,107,3,1,6,48,1,33
1085,75,2,0,1,6,12,33
1086,137,5,2,3,6,2,33
1087,37,1,0,0,6,38,33
1088,7,0,0,0,6,4,33
1089,77,2,0,2,6,5,33
1090,5,0,0,2,6,11,33
1091,163,6,2,7,55,1,33
1092,145,5,2,4,48,4,33
1093,73,2,0,5,48,1,33
1094,176,6,2,3,6,3,33
1095,51,2,0,8,55,8,33
1096,149,5,2,7,55,2,33
1097,10,0,0,5,48,1,33
1098,40,2,0,6,48,1,33
1099,92,3,1,7,55,1,33
1100,72,2,0,2,6,15,33
1101,32,1,0,6,48,1,33
1102,118,4,1,2,6,2,33
1103,155,5,2,2,6,3,33
1104,112,3,1,8,55,2,33
1105,179,6,2,7,55,1,33
1106,130,5,2,1,6,5,33
1107,50,2,0,7,55,4,33
1108,1,0,0,0,6,6,33
1109,60,2,0,2,6,1,34
1110,11,0,0,0,6,2,34
1111,107,3,1,6,48,2,34
1112,131,5,2,3,6,1,34
1113,75,2,0,1,6,34,34
1114,161,6,2,5,48,1,34
1115,166,6,2,3,6,1,34
1116,37,1,0,0,6,38,34
1117,7,0,0,0,6,4,34
1118,47,2,0,8,55,1,34
1119,78,2,0,1,6,2,34
1120,85,2,0,3,6,2,34
1121,165,6,2,2,6,2,34
1122,77,2,0,2,6,5,34
1123,155,5,2,3,6,2,34
1124,114,3,1,1,6,1,34
1125,168,6,2,2,6,1,34
1126,84,2,0,2,6,1,34
1127,5,0,0,2,6,6,34
1128,113,3,1,4,48,1,34
1129,145,5,2,4,48,6,34
1130,73,2,0,5,48,1,34
1131,140,5,2,1,6,1,34
1132,176,6,2,3,6,2,34
1133,51,2,0,8,55,12,34
1134,149,5,2,7,55,2,34
1135,14,0,0,0,6,1,34
1136,72,2,0,2,6,5,34
1137,32,1,0,6,48,6,34
1138,155,5,2,2,6,3,34
1139,177,6,2,5,48,1,34
1140,130,5,2,1,6,4,34
1141,50,2,0,7,55,2,34
1142,1,0,0,0,6,4,34
1143,173,6,2,4,48,1,34
1144,11,0,0,0,6,7,35
1145,107,3,1,6,48,2,35
1146,75,2,0,1,6,26,35
1147,160,5,2,9,55,1,35
1148,37,1,0,0,6,54,35
1149,7,0,0,0,6,4,35
1150,47,2,0,8,55,1,35
1151,85,2,0,3,6,2,35
1152,77,2,0,2,6,1,35
1153,114,3,1,1,6,1,35
1154,113,3,1,4,48,2,35
1155,145,5,2,4,48,3,35
1156,140,5,2,1,6,1,35
1157,176,6,2,3,6,2,35
1158,51,2,0,8,55,8,35
1159,55,2,0,6,48,2,35
1160,149,5,2,7,55,6,35
1161,92,3,1,7,55,1,35
1162,14,0,0,0,6,2,35
1163,72,2,0,2,6,18,35
1164,32,1,0,6,48,2,35
1165,155,5,2,2,6,2,35
1166,177,6,2,5,48,1,35
1167,179,6,2,7,55,1,35
1168,130,5,2,1,6,5,35
1169,50,2,0,7,55,1,35
1170,1,0,0,0,6,1,35
1171,6,0,0,5,48,1,35
1172,173,6,2,4,48,1,35
1173,11,0,0,0,6,6,36
1174,126,4,1,4,48,1,36
1175,107,3,1,6,48,1,36
1176,131,5,2,3,6,1,36
1177,75,2,0,1,6,30,36
1178,37,1,0,0,6,33,36
1179,47,2,0,8,55,1,36
1180,85,2,0,3,6,3,36
1181,165,6,2,2,6,2,36
1182,77,2,0,2,6,5,36
1183,114,3,1,1,6,1,36
1184,84,2,0,2,6,1,36
1185,5,0,0,2,6,5,36
1186,163,6,2,7,55,1,36
1187,145,5,2,4,48,1,36
1188,174,6,2,7,55,1,36
1189,73,2,0,5,48,1,36
1190,170,6,2,4,48,2,36
1191,171,6,2,8,55,1,36
1192,140,5,2,1,6,3,36
1193,176,6,2,3,6,2,36
1194,51,2,0,8,55,7,36
1195,30,1,0,0,6,1,36
1196,55,2,0,6,48,2,36
1197,149,5,2,7,55,4,36
1198,10,0,0,5,48,1,36
1199,40,2,0,6,48,4,36
1200,14,0,0,0,6,1,36
1201,72,2,0,2,6,36,36
1202,118,4,1,2,6,1,36
1203,0,0,0,2,6,1,36
1204,179,6,2,7,55,4,36
1205,130,5,2,1,6,5,36
1206,50,2,0,7,55,2,36
1207,1,0,0,0,6,7,36
1208,164,6,2,5,48,1,37
1209,11,0,0,0,6,5,37
1210,90,2,0,8,55,1,37
1211,124,4,1,5,48,2,37
1212,107,3,1,6,48,2,37
1213,131,5,2,3,6,1,37
1214,75,2,0,1,6,14,37
1215,160,5,2,9,55,2,37
1216,166,6,2,3,6,1,37
1217,37,1,0,0,6,42,37
1218,23,1,0,2,6,1,37
1219,7,0,0,0,6,3,37
1220,78,2,0,1,6,2,37
1221,85,2,0,3,6,5,37
1222,165,6,2,2,6,2,37
1223,77,2,0,2,6,3,37
1224,168,6,2,2,6,2,37
1225,5,0,0,2,6,4,37
1226,170,6,2,7,55,1,37
1227,145,5,2,4,48,4,37
1228,73,2,0,5,48,4,37
1229,140,5,2,1,6,7,37
1230,176,6,2,3,6,3,37
1231,138,5,2,0,6,1,37
1232,51,2,0,8,55,6,37
1233,55,2,0,6,48,1,37
1234,149,5,2,7,55,10,37
1235,40,2,0,6,48,2,37
1236,72,2,0,2,6,21,37
1237,52,2,0,4,48,1,37
1238,155,5,2,2,6,4,37
1239,179,6,2,7,55,2,37
1240,29,1,0,4,48,2,37
1241,130,5,2,1,6,1,37
1242,1,0,0,0,6,5,37
1243,164,6,2,5,48,1,38
1244,11,0,0,0,6,9,38
1245,90,2,0,8,55,1,38
1246,107,3,1,6,48,2,38
1247,131,5,2,3,6,1,38
1248,75,2,0,1,6,4,38
1249,37,1,0,0,6,33,38
1250,7,0,0,0,6,2,38
1251,85,2,0,3,6,2,38
1252,77,2,0,2,6,4,38
1253,155,5,2,3,6,1,38
1254,114,3,1,1,6,1,38
1255,168,6,2,2,6,1,38
1256,84,2,0,2,6,1,38
1257,5,0,0,2,6,2,38
1258,113,3,1,4,48,1,38
1259,163,6,2,7,55,1,38
1260,145,5,2,4,48,3,38
1261,73,2,0,5,48,3,38
1262,140,5,2,1,6,2,38
1263,176,6,2,3,6,2,38
1264,138,5,2,0,6,2,38
1265,51,2,0,8,55,1,38
1266,55,2,0,6,48,2,38
1267,149,5,2,7,55,5,38
1268,10,0,0,5,48,1,38
1269,40,2,0,6,48,1,38
1270,72,2,0,2,6,13,38
1271,52,2,0,4,48,1,38
1272,155,5,2,2,6,2,38
1273,130,5,2,1,6,2,38
1274,50,2,0,7,55,3,38
1275,1,0,0,0,6,2,38
1276,107,3,1,6,48,8,39
1277,75,2,0,1,6,2,39
1278,161,6,2,5,48,1,39
1279,160,5,2,9,55,3,39
1280,137,5,2,3,6,1,39
1281,37,1,0,0,6,33,39
1282,7,0,0,0,6,9,39
1283,85,2,0,3,6,3,39
1284,165,6,2,2,6,1,39
1285,77,2,0,2,6,4,39
1286,155,5,2,3,6,1,39
1287,168,6,2,2,6,1,39
1288,170,6,2,7,55,1,39
1289,145,5,2,4,48,1,39
1290,174,6,2,7,55,1,39
1291,73,2,0,5,48,6,39
1292,170,6,2,4,48,1,39
1293,176,6,2,3,6,1,39
1294,51,2,0,8,55,3,39
1295,10,0,0,5,48,1,39
1296,40,2,0,6,48,1,39
1297,14,0,0,0,6,1,39
1298,110,3,1,6,48,2,39
1299,72,2,0,2,6,4,39
1300,52,2,0,4,48,2,39
1301,155,5,2,2,6,1,39
1302,179,6,2,7,55,1,39
1303,130,5,2,1,6,4,39
1304,50,2,0,7,55,1,39
1305,1,0,0,0,6,2,39
1306,90,2,0,8,55,1,40
1307,107,3,1,6,48,10,40
1308,75,2,0,1,6,12,40
1309,178,6,2,3,6,1,40
1310,37,1,0,0,6,42,40
1311,7,0,0,0,6,5,40
1312,78,2,0,1,6,7,40
1313,77,2,0,2,6,6,40
1314,84,2,0,2,6,1,40
1315,5,0,0,2,6,2,40
1316,113,3,1,4,48,2,40
1317,174,6,2,7,55,1,40
1318,73,2,0,5,48,1,40
1319,171,6,2,8,55,1,40
1320,176,6,2,3,6,1,40
1321,51,2,0,8,55,6,40
1322,55,2,0,6,48,2,40
1323,149,5,2,7,55,2,40
1324,14,0,0,0,6,2,40
1325,110,3,1,6,48,1,40
1326,72,2,0,2,6,5,40
1327,155,5,2,2,6,2,40
1328,130,5,2,1,6,3,40
1329,50,2,0,7,55,1,40
1330,1,0,0,0,6,3,40
1331,90,2,0,8,55,4,41
1332,124,4,1,5,48,1,41
1333,131,5,2,3,6,3,41
1334,75,2,0,1,6,7,41
1335,37,1,0,0,6,42,41
1336,47,2,0,8,55,4,41
1337,78,2,0,1,6,1,41
1338,165,6,2,2,6,1,41
1339,77,2,0,2,6,7,41
1340,84,2,0,2,6,3,41
1341,5,0,0,2,6,2,41
1342,113,3,1,4,48,3,41
1343,170,6,2,7,55,1,41
1344,145,5,2,4,48,3,41
1345,73,2,0,5,48,2,41
1346,69,2,0,5,48,1,41
1347,162,6,2,0,6,1,41
1348,138,5,2,0,6,1,41
1349,51,2,0,8,55,6,41
1350,149,5,2,7,55,1,41
1351,10,0,0,5,48,1,41
1352,92,3,1,7,55,1,41
1353,14,0,0,0,6,2,41
1354,110,3,1,6,48,1,41
1355,72,2,0,2,6,18,41
1356,32,1,0,6,48,6,41
1357,155,5,2,2,6,1,41
1358,177,6,2,5,48,4,41
1359,53,2,0,3,6,2,41
1360,29,1,0,4,48,1,41
1361,130,5,2,1,6,1,41
1362,50,2,0,7,55,4,41
1363,1,0,0,0,6,6,41
1364,90,2,0,8,55,1,42
1365,107,3,1,6,48,12,42
1366,75,2,0,1,6,8,42
1367,178,6,2,3,6,1,42
1368,160,5,2,9,55,2,42
1369,37,1,0,0,6,16,42
1370,78,2,0,1,6,1,42
1371,85,2,0,3,6,1,42
1372,165,6,2,2,6,2,42
1373,77,2,0,2,6,3,42
1374,155,5,2,3,6,1,42
1375,114,3,1,1,6,1,42
1376,168,6,2,2,6,1,42
1377,5,0,0,2,6,2,42
1378,113,3,1,4,48,2,42
1379,163,6,2,7,55,1,42
1380,73,2,0,5,48,3,42
1381,69,2,0,5,48,1,42
1382,140,5,2,1,6,2,42
1383,51,2,0,8,55,9,42
1384,149,5,2,7,55,2,42
1385,10,0,0,5,48,1,42
1386,40,2,0,6,48,1,42
1387,92,3,1,7,55,4,42
1388,72,2,0,2,6,13,42
1389,32,1,0,6,48,4,42
1390,155,5,2,2,6,1,42
1391,112,3,1,8,55,1,42
1392,0,0,0,2,6,1,42
1393,177,6,2,5,48,2,42
1394,179,6,2,7,55,3,42
1395,29,1,0,4,48,2,42
1396,130,5,2,1,6,5,42
1397,50,2,0,7,55,4,42
1398,1,0,0,0,6,5,42
1399,127,4,1,5,48,1,42
1400,164,6,2,5,48,2,43
1401,107,3,1,6,48,1,43
1402,75,2,0,1,6,15,43
1403,160,5,2,9,55,3,43
1404,137,5,2,3,6,1,43
1405,166,6,2,3,6,1,43
1406,37,1,0,0,6,34,43
1407,7,0,0,0,6,7,43
1408,47,2,0,8,55,2,43
1409,78,2,0,1,6,1,43
1410,103,3,1,9,55,1,43
1411,77,2,0,2,6,5,43
1412,155,5,2,3,6,1,43
1413,168,6,2,2,6,1,43
1414,5,0,0,2,6,1,43
1415,113,3,1,4,48,1,43
1416,163,6,2,7,55,1,43
1417,170,6,2,7,55,1,43
1418,145,5,2,4,48,6,43
1419,174,6,2,7,55,2,43
1420,73,2,0,5,48,1,43
1421,140,5,2,1,6,3,43
1422,51,2,0,8,55,3,43
1423,55,2,0,6,48,1,43
1424,139,5,2,1,6,1,43
1425,149,5,2,7,55,4,43
1426,10,0,0,5,48,2,43
1427,40,2,0,6,48,5,43
1428,14,0,0,0,6,1,43
1429,72,2,0,2,6,15,43
1430,32,1,0,6,48,3,43
1431,52,2,0,4,48,1,43
1432,155,5,2,2,6,2,43
1433,0,0,0,2,6,1,43
1434,177,6,2,5,48,2,43
1435,179,6,2,7,55,2,43
1436,29,1,0,4,48,1,43
1437,130,5,2,1,6,5,43
1438,50,2,0,7,55,1,43
1439,1,0,0,0,6,6,43
1440,60,2,0,2,6,33,44
1441,90,2,0,8,55,1,44
1442,107,3,1,6,48,4,44
1443,75,2,0,1,6,5,44
1444,161,6,2,5,48,1,44
1445,160,5,2,9,55,2,44
1446,37,1,0,0,6,39,44
1447,7,0,0,0,6,1,44
1448,47,2,0,8,55,1,44
1449,78,2,0,1,6,3,44
1450,85,2,0,3,6,2,44
1451,165,6,2,2,6,2,44
1452,77,2,0,2,6,3,44
1453,168,6,2,2,6,1,44
1454,84,2,0,2,6,5,44
1455,5,0,0,2,6,1,44
1456,170,6,2,4,48,1,44
1457,69,2,0,5,48,2,44
1458,132,5,2,2,6,8,44
1459,140,5,2,1,6,3,44
1460,138,5,2,0,6,2,44
1461,51,2,0,8,55,2,44
1462,55,2,0,6,48,2,44
1463,149,5,2,7,55,3,44
1464,40,2,0,6,48,1,44
1465,110,3,1,6,48,1,44
1466,72,2,0,2,6,19,44
1467,112,3,1,8,55,3,44
1468,0,0,0,2,6,1,44
1469,177,6,2,5,48,1,44
1470,53,2,0,3,6,1,44
1471,179,6,2,7,55,1,44
1472,29,1,0,4,48,2,44
1473,130,5,2,1,6,6,44
1474,50,2,0,7,55,3,44
1475,1,0,0,0,6,1,44
1476,127,4,1,5,48,1,44
1477,60,2,0,2,6,22,45
1478,11,0,0,0,6,13,45
1479,107,3,1,6,48,1,45
1480,75,2,0,1,6,4,45
1481,161,6,2,5,48,2,45
1482,160,5,2,9,55,1,45
1483,37,1,0,0,6,33,45
1484,23,1,0,2,6,3,45
1485,7,0,0,0,6,3,45
1486,47,2,0,8,55,4,45
1487,78,2,0,1,6,2,45
1488,85,2,0,3,6,4,45
1489,165,6,2,2,6,1,45
1490,77,2,0,2,6,8,45
1491,168,6,2,2,6,1,45
1492,84,2,0,2,6,1,45
1493,145,5,2,4,48,1,45
1494,73,2,0,5,48,3,45
1495,69,2,0,5,48,1,45
1496,132,5,2,2,6,5,45
1497,140,5,2,1,6,1,45
1498,149,5,2,7,55,3,45
1499,40,2,0,6,48,1,45
1500,72,2,0,2,6,12,45
1501,32,1,0,6,48,1,45
1502,118,4,1,2,6,1,45
1503,155,5,2,2,6,1,45
1504,112,3,1,8,55,1,45
1505,0,0,0,2,6,1,45
1506,177,6,2,5,48,2,45
1507,179,6,2,7,55,4,45
1508,130,5,2,1,6,5,45
1509,50,2,0,7,55,2,45
1510,1,0,0,0,6,1,45
1511,173,6,2,4,48,1,45
1512,60,2,0,2,6,3,46
1513,164,6,2,5,48,1,46
1514,11,0,0,0,6,3,46
1515,107,3,1,6,48,1,46
1516,131,5,2,3,6,2,46
1517,75,2,0,1,6,3,46
1518,137,5,2,3,6,1,46
1519,166,6,2,3,6,1,46
1520,37,1,0,0,6,9,46
1521,7,0,0,0,6,3,46
1522,47,2,0,8,55,1,46
1523,78,2,0,1,6,1,46
1524,85,2,0,3,6,1,46
1525,77,2,0,2,6,2,46
1526,168,6,2,2,6,1,46
1527,84,2,0,2,6,1,46
1528,113,3,1,4,48,1,46
1529,145,5,2,4,48,7,46
1530,170,6,2,4,48,1,46
1531,132,5,2,2,6,8,46
1532,140,5,2,1,6,3,46
1533,139,5,2,1,6,1,46
1534,10,0,0,5,48,2,46
1535,40,2,0,6,48,2,46
1536,92,3,1,7,55,2,46
1537,26,1,0,4,48,3,46
1538,110,3,1,6,48,1,46
1539,72,2,0,2,6,18,46
1540,118,4,1,2,6,1,46
1541,52,2,0,4,48,1,46
1542,29,1,0,4,48,1,46
1543,50,2,0,7,55,1,46
1544,1,0,0,0,6,7,46
1545,60,2,0,2,6,38,47
1546,11,0,0,0,6,6,47
1547,117,3,1,4,48,1,47
1548,131,5,2,3,6,1,47
1549,75,2,0,1,6,11,47
1550,166,6,2,3,6,1,47
1551,37,1,0,0,6,19,47
1552,7,0,0,0,6,6,47
1553,78,2,0,1,6,3,47
1554,85,2,0,3,6,1,47
1555,77,2,0,2,6,4,47
1556,168,6,2,2,6,1,47
1557,5,0,0,2,6,1,47
1558,113,3,1,4,48,1,47
1559,163,6,2,7,55,3,47
1560,73,2,0,5,48,3,47
1561,132,5,2,2,6,3,47
1562,138,5,2,0,6,1,47
1563,51,2,0,8,55,1,47
1564,149,5,2,7,55,4,47
1565,10,0,0,5,48,1,47
1566,40,2,0,6,48,2,47
1567,26,1,0,4,48,1,47
1568,72,2,0,2,6,22,47
1569,118,4,1,2,6,1,47
1570,52,2,0,4,48,2,47
1571,155,5,2,2,6,1,47
1572,0,0,0,2,6,1,47
1573,177,6,2,5,48,1,47
1574,130,5,2,1,6,4,47
1575,50,2,0,7,55,2,47
1576,1,0,0,0,6,1,47
1577,60,2,0,2,6,37,48
1578,11,0,0,0,6,11,48
1579,107,3,1,6,48,2,48
1580,75,2,0,1,6,9,48
1581,161,6,2,5,48,1,48
1582,160,5,2,9,55,1,48
1583,159,5,2,0,6,3,48
1584,166,6,2,3,6,2,48
1585,37,1,0,0,6,12,48
1586,7,0,0,0,6,1,48
1587,47,2,0,8,55,1,48
1588,78,2,0,1,6,2,48
1589,77,2,0,2,6,3,48
1590,168,6,2,2,6,1,48
1591,5,0,0,2,6,1,48
1592,145,5,2,4,48,3,48
1593,73,2,0,5,48,1,48
1594,132,5,2,2,6,3,48
1595,140,5,2,1,6,1,48
1596,138,5,2,0,6,2,48
1597,51,2,0,8,55,6,48
1598,149,5,2,7,55,3,48
1599,40,2,0,6,48,3,48
1600,72,2,0,2,6,5,48
1601,32,1,0,6,48,1,48
1602,155,5,2,2,6,1,48
1603,177,6,2,5,48,2,48
1604,179,6,2,7,55,1,48
1605,29,1,0,4,48,1,48
1606,130,5,2,1,6,2,48
1607,50,2,0,7,55,2,48
1608,60,2,0,2,6,23,49
1609,11,0,0,0,6,2,49
1610,131,5,2,3,6,1,49
1611,75,2,0,1,6,7,49
1612,161,6,2,5,48,1,49
1613,160,5,2,9,55,2,49
1614,159,5,2,0,6,3,49
1615,37,1,0,0,6,25,49
1616,78,2,0,1,6,2,49
1617,103,3,1,9,55,1,49
1618,5,0,0,2,6,4,49
1619,113,3,1,4,48,1,49
1620,163,6,2,7,55,1,49
1621,73,2,0,5,48,2,49
1622,170,6,2,4,48,1,49
1623,132,5,2,2,6,7,49
1624,140,5,2,1,6,1,49
1625,138,5,2,0,6,1,49
1626,51,2,0,8,55,7,49
1627,149,5,2,7,55,7,49
1628,92,3,1,7,55,1,49
1629,26,1,0,4,48,5,49
1630,72,2,0,2,6,6,49
1631,52,2,0,4,48,1,49
1632,0,0,0,2,6,1,49
1633,53,2,0,3,6,1,49
1634,130,5,2,1,6,2,49
1635,1,0,0,0,6,1,49
1636,60,2,0,2,6,36,50
1637,164,6,2,5,48,2,50
1638,11,0,0,0,6,1,50
1639,107,3,1,6,48,3,50
1640,131,5,2,3,6,1,50
1641,75,2,0,1,6,20,50
1642,160,5,2,9,55,1,50
1643,137,5,2,3,6,1,50
1644,159,5,2,0,6,1,50
1645,37,1,0,0,6,29,50
1646,47,2,0,8,55,7,50
1647,85,2,0,3,6,1,50
1648,165,6,2,2,6,1,50
1649,77,2,0,2,6,6,50
1650,114,3,1,1,6,1,50
1651,5,0,0,2,6,2,50
1652,170,6,2,7,55,1,50
1653,145,5,2,4,48,7,50
1654,73,2,0,5,48,3,50
1655,170,6,2,4,48,2,50
1656,132,5,2,2,6,5,50
1657,171,6,2,8,55,1,50
1658,140,5,2,1,6,3,50
1659,176,6,2,3,6,1,50
1660,138,5,2,0,6,3,50
1661,51,2,0,8,55,5,50
1662,55,2,0,6,48,3,50
1663,139,5,2,1,6,1,50
1664,149,5,2,7,55,6,50
1665,10,0,0,5,48,1,50
1666,40,2,0,6,48,2,50
1667,92,3,1,7,55,2,50
1668,14,0,0,0,6,3,50
1669,72,2,0,2,6,8,50
1670,52,2,0,4,48,1,50
1671,155,5,2,2,6,2,50
1672,177,6,2,5,48,2,50
1673,179,6,2,7,55,7,50
1674,29,1,0,4,48,2,50
1675,130,5,2,1,6,9,50
1676,1,0,0,0,6,2,50
1677,173,6,2,4,48,1,50
1678,60,2,0,2,6,32,51
1679,75,2,0,1,6,41,51
1680,160,5,2,9,55,2,51
1681,159,5,2,0,6,1,51
1682,37,1,0,0,6,42,51
1683,47,2,0,8,55,1,51
1684,78,2,0,1,6,2,51
1685,85,2,0,3,6,3,51
1686,165,6,2,2,6,1,51
1687,77,2,0,2,6,6,51
1688,155,5,2,3,6,1,51
1689,113,3,1,4,48,2,51
1690,170,6,2,7,55,1,51
1691,145,5,2,4,48,2,51
1692,73,2,0,5,48,1,51
1693,170,6,2,4,48,1,51
1694,132,5,2,2,6,7,51
1695,176,6,2,3,6,2,51
1696,138,5,2,0,6,5,51
1697,51,2,0,8,55,4,51
1698,149,5,2,7,55,2,51
1699,10,0,0,5,48,1,51
